LAMMPS data file (atomic). Create by python3. Copyright Kick 2018-5-20

77024 atoms

2 atom types

0.0 1436.7631999999999 xlo xhi
0.0 197.432 ylo yhi
0.0 5.24 zlo zhi

Masses

1 31.0 # T
2 31.0 # B

Atoms # atomic

1 1 1.354899999999997 0.0 0.0
2 1 1.354899999999997 3.404 0.0
3 1 1.354899999999997 6.808 0.0
4 1 1.354899999999997 10.212 0.0
5 1 1.354899999999997 13.616 0.0
6 1 1.354899999999997 17.02 0.0
7 1 1.354899999999997 20.424 0.0
8 1 1.354899999999997 23.828 0.0
9 1 1.354899999999997 27.232 0.0
10 1 1.354899999999997 30.636 0.0
11 1 1.354899999999997 34.04 0.0
12 1 1.354899999999997 37.444 0.0
13 1 1.354899999999997 40.848 0.0
14 1 1.354899999999997 44.252 0.0
15 1 1.354899999999997 47.656 0.0
16 1 1.354899999999997 51.06 0.0
17 1 1.354899999999997 54.464 0.0
18 1 1.354899999999997 57.868 0.0
19 1 1.354899999999997 61.272 0.0
20 1 1.354899999999997 64.676 0.0
21 1 1.354899999999997 68.08 0.0
22 1 1.354899999999997 71.484 0.0
23 1 1.354899999999997 74.888 0.0
24 1 1.354899999999997 78.292 0.0
25 1 1.354899999999997 81.696 0.0
26 1 1.354899999999997 85.1 0.0
27 1 1.354899999999997 88.504 0.0
28 1 1.354899999999997 91.908 0.0
29 1 1.354899999999997 95.312 0.0
30 1 1.354899999999997 98.716 0.0
31 1 1.354899999999997 102.12 0.0
32 1 1.354899999999997 105.524 0.0
33 1 1.354899999999997 108.928 0.0
34 1 1.354899999999997 112.332 0.0
35 1 1.354899999999997 115.736 0.0
36 1 1.354899999999997 119.14 0.0
37 1 1.354899999999997 122.544 0.0
38 1 1.354899999999997 125.948 0.0
39 1 1.354899999999997 129.352 0.0
40 1 1.354899999999997 132.756 0.0
41 1 1.354899999999997 136.16 0.0
42 1 1.354899999999997 139.564 0.0
43 1 1.354899999999997 142.968 0.0
44 1 1.354899999999997 146.372 0.0
45 1 1.354899999999997 149.776 0.0
46 1 1.354899999999997 153.18 0.0
47 1 1.354899999999997 156.584 0.0
48 1 1.354899999999997 159.988 0.0
49 1 1.354899999999997 163.392 0.0
50 1 1.354899999999997 166.796 0.0
51 1 1.354899999999997 170.2 0.0
52 1 1.354899999999997 173.604 0.0
53 1 1.354899999999997 177.008 0.0
54 1 1.354899999999997 180.412 0.0
55 1 1.354899999999997 183.816 0.0
56 1 1.354899999999997 187.22 0.0
57 1 1.354899999999997 190.624 0.0
58 1 1.354899999999997 194.028 0.0
59 2 2.1637999999999984 0.0 2.109
60 2 2.1637999999999984 3.404 2.109
61 2 2.1637999999999984 6.808 2.109
62 2 2.1637999999999984 10.212 2.109
